,id,year,week,neutral_site,home_team,home_conference,home_points,home_elo,away_team,away_conference,away_points,away_elo,spread,margin,h_drives,h_d_explosiveness,h_d_successrate,h_d_stuffrate,h_d_totalPPA,h_o_explosiveness,h_o_successrate,h_o_stuffrate,h_o_totalPPA,home_team_cover_spread
20,400763588,2015,1,False,Eastern Michigan,Mid-American,34,1027,Old Dominion,Conference USA,38,1295,-7.0,4,13.0,1.3552845291427502,0.44594594594594594,0.1794871794871795,17.727902688355986,1.0394036439757548,0.5058823529411764,0.17777777777777778,16.803371211627375,0
21,400763497,2015,1,False,Temple,American Athletic,27,1489,Penn State,Big Ten,10,1556,14.0,-17,14.0,1.50066143347394,0.2037037037037037,0.16666666666666666,-7.10457302994513,1.1805875111013056,0.36363636363636365,0.36585365853658536,4.368462121091553,1
22,400603828,2015,1,False,Arkansas,SEC,48,1741,UTEP,Conference USA,13,1359,-35.0,-35,9.0,1.119297106639923,0.42592592592592593,0.46875,5.076919728931732,1.7286885449991913,0.48214285714285715,0.20588235294117646,33.11192332847085,1
23,400834350,2015,1,True,Tennessee,SEC,59,1613,Bowling Green,Mid-American,30,1379,-17.0,-29,15.0,1.317519242613921,0.41379310344827586,0.25806451612903225,25.658409363759493,1.1042188888010849,0.5454545454545454,0.1111111111111111,32.88458209649041,1
24,400756901,2015,1,False,NC State,ACC,49,1543,Troy,Sun Belt,21,1210,-23.0,-28,13.0,1.331129525434386,0.41304347826086957,0.25,9.329609382474057,1.1710316585542213,0.5,0.16071428571428573,25.211746641851693,1
25,400763404,2015,1,False,Oklahoma,Big 12,41,1664,Akron,Mid-American,3,1314,-38.0,-38,16.0,1.1554993333947916,0.18571428571428572,0.23809523809523808,-8.663423700116677,1.2296449702311618,0.4605263157894737,0.28125,20.036891561100205,1
26,400603838,2015,1,True,Texas A&M,SEC,38,1628,Arizona State,Pac-12,17,1683,-3.0,-21,17.0,0.9290906776839395,0.34523809523809523,0.22857142857142856,-4.726757385352575,1.575869799388014,0.3563218390804598,0.20454545454545456,12.35121722574045,1
27,400763403,2015,1,False,Notre Dame,FBS Independents,38,1595,Texas,Big 12,3,1564,-9.0,-35,12.0,1.123872852424191,0.2641509433962264,0.12,-5.367875798162041,1.322582566441661,0.5263157894736842,0.21568627450980393,26.81938500763194,1
28,400787115,2015,1,False,Northern Illinois,Mid-American,38,1513,UNLV,Mountain West,30,1233,-16.0,-8,13.0,1.2333554997383156,0.43333333333333335,0.13953488372093023,15.108913674148663,1.563017236787761,0.463768115942029,0.2,25.936142269775498,0
29,400603830,2015,1,False,Florida,SEC,61,1661,New Mexico State,Sun Belt,13,1100,-38.0,-48,13.0,1.332495129712947,0.27450980392156865,0.25,0.02231127078963897,1.2722667882777359,0.5679012345679012,0.14634146341463414,39.66143749658749,1
30,400763407,2015,1,False,West Virginia,Big 12,44,1590,Georgia Southern,Sun Belt,0,1491,-38.0,-44,14.0,0.9063535297154006,0.2898550724637681,0.23214285714285715,-7.98105151864714,1.2561201637244361,0.4782608695652174,0.13157894736842105,18.49993705208826,1
31,400603827,2015,1,True,Alabama,SEC,35,1920,Wisconsin,Big Ten,17,1731,-10.0,-18,12.0,1.1868699151484916,0.3442622950819672,0.16666666666666666,2.5704940883423686,1.5185279958139177,0.4696969696969697,0.14705882352941177,30.637820023584396,1
32,400756899,2015,1,False,Florida State,ACC,59,1779,Texas State,Sun Belt,16,1379,-37.0,-43,13.0,1.0632410661416567,0.3466666666666667,0.22580645161290322,-0.6216184583370381,1.2525649778178696,0.6081081081081081,0.1282051282051282,42.305293729867806,1
33,400603836,2015,1,False,Southern Mississippi,Conference USA,16,1177,Mississippi State,SEC,34,1759,13.0,18,12.0,1.497511655838552,0.417910447761194,0.2692307692307692,17.95748585495192,1.1179466724447975,0.3855421686746988,0.24242424242424243,0.32523890571273406,0
34,400756884,2015,1,False,USC,Pac-12,55,1747,Arkansas State,Sun Belt,6,1473,-27.0,-49,16.0,1.1878310218493295,0.34523809523809523,0.13043478260869565,-3.310523126717251,1.3040084709834445,0.5238095238095238,0.14814814814814814,21.389958360335793,1
35,400763498,2015,1,False,Marshall,Conference USA,41,1749,Purdue,Big Ten,31,1350,2.5,-10,16.0,0.9880869549120497,0.4479166666666667,0.0851063829787234,-1.24827356812129,1.1580522687894113,0.42424242424242425,0.38461538461538464,8.260116139768249,1
36,400756905,2015,1,False,Virginia Tech,ACC,24,1574,Ohio State,Big Ten,42,2033,14.0,18,14.0,1.6581587921545184,0.5454545454545454,0.19444444444444445,34.98506171485867,1.155707900052068,0.4057971014492754,0.20512820512820512,8.649790814466883,0
37,400763599,2015,2,False,Western Kentucky,Conference USA,41,1515,Louisiana Tech,Conference USA,38,1701,-3.0,-3,14.0,1.3336641088537398,0.525,0.2413793103448276,22.785673473627266,1.2709938013854738,0.49333333333333335,0.2727272727272727,24.029497644213077,1
38,400756912,2015,2,False,Florida Atlantic,Conference USA,20,1310,Miami,ACC,44,1589,16.5,24,13.0,1.1674174024576094,0.5294117647058824,0.13636363636363635,33.38041664979744,1.1036230457773004,0.4714285714285714,0.0,13.911401839356522,0
39,400787981,2015,2,False,Utah,Pac-12,24,1610,Utah State,Mountain West,14,1572,-11.0,-10,11.0,1.102466950711413,0.44776119402985076,0.22580645161290322,5.989989443436582,1.060531188397444,0.4393939393939394,0.09302325581395349,13.902711399373363,0
40,400792601,2015,2,False,Florida State,ACC,34,1852,South Florida,American Athletic,14,1336,-29.0,-20,14.0,1.2182168999499927,0.3389830508474576,0.15151515151515152,-2.612816020275141,1.5235691219381493,0.36486486486486486,0.3488372093023256,12.70304732475072,0
41,400763508,2015,2,False,Wisconsin,Big Ten,58,1702,Miami (OH),Mid-American,0,1217,-33.0,-58,15.0,1.4169577541272982,0.20689655172413793,0.42857142857142855,-9.250671533554335,0.9609900529240041,0.5180722891566265,0.09302325581395349,21.044346328235033,1
42,400760492,2015,2,False,Connecticut,American Athletic,22,1259,Army,FBS Independents,17,1290,-6.5,-5,10.0,1.521645592243605,0.30952380952380953,0.21212121212121213,6.315614425676221,1.0123222286081492,0.4931506849315068,0.21428571428571427,11.089253000389476,0
43,400763506,2015,2,False,Penn State,Big Ten,27,1512,Buffalo,Mid-American,14,1402,-16.5,-13,12.0,1.3914889503479049,0.29411764705882354,0.1111111111111111,7.042376421969668,1.1426339300762902,0.39705882352941174,0.20512820512820512,2.3415263420188057,0
44,400756911,2015,2,False,Louisville,ACC,31,1670,Houston,American Athletic,34,1563,-12.5,3,14.0,1.0334182855097358,0.425531914893617,0.12727272727272726,16.148078892231254,1.1787666987539054,0.5285714285714286,0.22727272727272727,19.729885754802147,0
45,400763502,2015,2,False,Maryland,Big Ten,27,1495,Bowling Green,Mid-American,48,1322,-10.0,21,16.0,1.2458192518361,0.47619047619047616,0.0851063829787234,31.137692489785774,1.3036013531757487,0.3770491803278688,0.23076923076923078,5.444733153059936,0
46,400763414,2015,2,False,UT San Antonio,Conference USA,3,1301,Kansas State,Big 12,30,1749,22.5,27,11.0,1.0677196745213766,0.45714285714285713,0.16666666666666666,18.24915777043117,1.0455941911615707,0.31746031746031744,0.14285714285714285,-3.7143638171784286,0
47,400757019,2015,2,False,Michigan,Big Ten,35,1546,Oregon State,Pac-12,7,1459,-14.0,-28,12.0,1.4624749218509694,0.25,0.32142857142857145,-5.720655045534819,0.9190959422313788,0.5263157894736842,0.0851063829787234,14.832289194060765,1
48,400756907,2015,2,False,Clemson,ACC,41,1768,Appalachian State,Sun Belt,10,1483,-21.0,-31,17.0,1.1676292503918342,0.3013698630136986,0.2558139534883721,-11.663413805894514,1.2990644809828673,0.42857142857142855,0.21951219512195122,13.590165632442258,1
49,400756916,2015,2,False,Syracuse,ACC,30,1427,Wake Forest,ACC,17,1325,-5.5,-13,12.0,1.1554537371520985,0.46153846153846156,0.35714285714285715,-0.6996360662091928,1.156773274939794,0.4444444444444444,0.16666666666666666,10.612720025280163,1
50,400757016,2015,2,False,Colorado,Pac-12,48,1344,UMass,Mid-American,14,1240,-16.0,-34,13.0,1.384283530665253,0.37142857142857144,0.19230769230769232,4.93268699445789,0.9692612062846728,0.5882352941176471,0.11864406779661017,32.51138132478942,1
51,400763415,2015,2,False,Texas Tech,Big 12,69,1405,UTEP,Conference USA,20,1308,-16.5,-49,15.0,1.0667021964463022,0.4025974025974026,0.13636363636363635,12.541634941878687,1.5738392317106624,0.5540540540540541,0.13333333333333333,46.48290184433944,1
52,400763499,2015,2,False,Colorado State,Mountain West,20,1535,Minnesota,Big Ten,23,1645,5.0,3,17.0,1.057494763003404,0.4024390243902439,0.14705882352941177,10.672089614589288,1.1078949207925284,0.3287671232876712,0.20512820512820512,0.11453269946919668,1
53,400763505,2015,2,False,Ohio State,Big Ten,38,2032,Hawai'i,Mountain West,0,1360,-38.0,-38,13.0,1.5156297714365945,0.2,0.1,-12.873102275212245,0.9470616651665962,0.4819277108433735,0.2391304347826087,6.130020768536932,1
54,400603866,2015,2,False,Ole Miss,SEC,73,1687,Fresno State,Mountain West,21,1387,-23.0,-52,15.0,1.2342066363159718,0.34210526315789475,0.23529411764705882,-16.982882312809092,1.3341052749600684,0.5694444444444444,0.14705882352941177,31.667392706959017,1
55,400756917,2015,2,False,Virginia,ACC,27,1472,Notre Dame,FBS Independents,34,1689,11.5,7,12.0,1.5594861669619446,0.4090909090909091,0.21875,17.389036390529117,1.5265906425104916,0.4264705882352941,0.20689655172413793,23.96067960909011,1
56,400603870,2015,2,False,Vanderbilt,SEC,14,1371,Georgia,SEC,31,1894,17.0,17,12.0,1.1952470198979213,0.373134328358209,0.21951219512195122,11.014685816643565,1.250375752808026,0.3516483516483517,0.2222222222222222,-12.919987050903341,0
57,400756910,2015,2,False,Georgia Tech,ACC,65,1781,Tulane,American Athletic,10,1259,-26.0,-55,11.0,1.0392740643471414,0.3787878787878788,0.21428571428571427,-1.5101178755903453,1.4224532247580675,0.6153846153846154,0.12962962962962962,42.192521187818485,1
58,400757021,2015,2,False,Rutgers,Big Ten,34,1477,Washington State,Pac-12,37,1421,-5.5,3,12.0,1.0307277215698258,0.5714285714285714,0.14285714285714285,24.227810406047002,0.8916211523580734,0.5757575757575758,0.14285714285714285,21.551384316411827,0
59,400603861,2015,2,False,Arkansas,SEC,12,1792,Toledo,Mid-American,16,1516,-21.0,4,9.0,1.2423786412365216,0.3770491803278688,0.13636363636363635,9.665513569237643,1.1302892044730768,0.4588235294117647,0.3225806451612903,11.047211879826095,0
60,400603860,2015,2,False,Alabama,SEC,37,1949,Middle Tennessee,Conference USA,10,1375,-34.0,-27,13.0,1.0269794135764638,0.3194444444444444,0.26666666666666666,-1.7801229860852061,1.0476240195618047,0.5121951219512195,0.15384615384615385,15.422571986811983,0
61,400787119,2015,2,False,Wyoming,Mountain West,29,1294,Eastern Michigan,Mid-American,48,1037,-11.0,19,13.0,1.7467783283003537,0.4375,0.2972972972972973,30.548686526008158,1.4578394436254605,0.4189189189189189,0.16071428571428573,18.89210426019287,0
62,400763409,2015,2,False,Iowa State,Big 12,17,1337,Iowa,Big Ten,31,1566,4.0,14,13.0,1.1801672884456713,0.5285714285714286,0.14634146341463414,26.272553799757176,1.2998126631409541,0.3333333333333333,0.16666666666666666,2.559891870980567,0
63,400757022,2015,2,False,California,Pac-12,35,1417,San Diego State,Mountain West,7,1506,-9.0,-28,14.0,1.0431291067143396,0.3783783783783784,0.17073170731707318,-7.157600775113652,1.349949662677629,0.5245901639344263,0.17647058823529413,28.08027176352998,1
64,400756915,2015,2,False,Akron,Mid-American,7,1250,Pittsburgh,ACC,24,1531,11.5,17,12.0,0.7760145763064217,0.4166666666666667,0.18604651162790697,2.0832186160426103,0.8880397357913984,0.3111111111111111,0.36363636363636365,-4.589382079362654,0
65,400787308,2015,2,False,Georgia Southern,Sun Belt,43,1374,Western Michigan,Mid-American,17,1451,4.5,-26,12.0,0.8270584313990895,0.4603174603174603,0.17391304347826086,3.499389395254417,1.289387700109145,0.47368421052631576,0.17647058823529413,16.501783512320515,1
66,400603868,2015,2,False,Tennessee,SEC,24,1670,Oklahoma,Big 12,31,1728,3.0,7,16.0,0.9738483118838698,0.3563218390804598,0.17391304347826086,5.73556254818472,0.9965233393552232,0.35064935064935066,0.2857142857142857,-9.82534155013315,0
67,400603862,2015,2,False,Arkansas State,Sun Belt,20,1363,Missouri,SEC,27,1701,13.0,7,16.0,1.52203199139574,0.3055555555555556,0.3939393939393939,3.0314282055524804,0.9828787431586337,0.37662337662337664,0.32558139534883723,-6.772794913850533,1
68,400756892,2015,2,False,Nevada,Mountain West,20,1443,Arizona,Pac-12,44,1642,10.5,24,15.0,1.2898304395209366,0.5194805194805194,0.325,29.599607134726323,0.8274323018120912,0.41025641025641024,0.1951219512195122,5.966489811514747,0
69,400763595,2015,2,False,Ohio,Mid-American,21,1346,Marshall,Conference USA,10,1740,4.0,-11,15.0,1.250454977100719,0.23636363636363636,0.22727272727272727,-0.2897224329831096,0.9768800590385949,0.44047619047619047,0.2,4.916480029676432,1
70,400603864,2015,2,False,Florida,SEC,31,1730,East Carolina,American Athletic,24,1594,-13.0,-7,15.0,1.3070284321328127,0.325,0.45,-0.6928456059626502,1.4112490962701931,0.3870967741935484,0.2,14.398923407705613,0
71,400603869,2015,2,False,Texas A&M,SEC,56,1692,Ball State,Mid-American,23,1443,-26.0,-33,13.0,0.971625308817142,0.4264705882352941,0.21621621621621623,2.60714617089368,1.386898096121412,0.5324675324675324,0.17777777777777778,30.254836387635578,1
72,400763410,2015,2,False,Kansas,Big 12,23,1310,Memphis,American Athletic,55,1603,10.5,32,14.0,1.048936603601185,0.6666666666666666,0.16666666666666666,43.40815968159446,1.119626001082024,0.37209302325581395,0.1590909090909091,3.8943084374235863,0
73,400603867,2015,2,False,South Carolina,SEC,22,1646,Kentucky,SEC,26,1414,-7.5,4,11.0,1.2666395104074133,0.4117647058823529,0.15384615384615385,18.77420182866839,0.9173570628539441,0.5,0.09375,8.077879017014883,0
74,400787415,2015,2,False,New Mexico State,Sun Belt,32,1031,Georgia State,Sun Belt,34,1110,-4.0,2,15.0,1.0249146336648243,0.5056179775280899,0.11363636363636363,26.038264307109188,1.4996873963303718,0.3974358974358974,0.19047619047619047,14.055317839980589,0
75,400763503,2015,2,False,Nebraska,Big Ten,48,1657,South Alabama,Sun Belt,9,1371,-27.0,-39,11.0,1.679695176477965,0.3142857142857143,0.2727272727272727,0.6082081497190198,1.112745216735448,0.5974025974025974,0.1891891891891892,31.693233408264756,1
76,400763413,2015,2,False,Texas,Big 12,42,1470,Rice,Conference USA,28,1473,-16.0,-14,14.0,0.9876168913924924,0.5106382978723404,0.12962962962962962,11.98352300254512,1.4484425652919204,0.5,0.2222222222222222,15.13358506559436,0
77,400763501,2015,2,False,Indiana,Big Ten,36,1413,Florida International,Conference USA,22,1338,-7.5,-14,15.0,1.291529765817985,0.3717948717948718,0.13793103448275862,2.484089971010594,0.995705909154646,0.4659090909090909,0.13725490196078433,11.16606137518344,1
78,400764863,2015,2,False,New Mexico,Mountain West,21,1304,Tulsa,American Athletic,40,1286,-3.0,19,13.0,1.063534035554928,0.4946236559139785,0.10526315789473684,23.79873436051867,1.490258482510683,0.34328358208955223,0.2,8.172126142331733,0
79,400757014,2015,2,False,USC,Pac-12,59,1857,Idaho,Sun Belt,9,1142,-43.5,-50,13.0,0.7587533307789601,0.41025641025641024,0.1935483870967742,-1.0720404214790673,1.0818196083086646,0.72,0.10810810810810811,47.17476361541964,1
80,400764862,2015,2,False,Cincinnati,American Athletic,26,1583,Temple,American Athletic,34,1533,-6.5,8,13.0,0.9987014521520841,0.43859649122807015,0.11764705882352941,7.219291352786934,1.1067568230669833,0.5,0.1,12.533695239233325,0
81,400603865,2015,2,False,Mississippi State,SEC,19,1748,LSU,SEC,21,1711,3.0,2,13.0,1.1248655413645174,0.39344262295081966,0.1956521739130435,4.652067663886779,0.9509442794618962,0.43902439024390244,0.08695652173913043,9.37866645512874,1
82,400787118,2015,2,False,BYU,FBS Independents,35,1585,Boise State,Mountain West,24,1716,1.5,-11,16.0,0.8696063493145127,0.4057971014492754,0.2222222222222222,-9.801978276253111,1.999287338287328,0.3235294117647059,0.4166666666666667,11.536443054813521,1
83,400787117,2015,2,False,Air Force,Mountain West,37,1455,San José State,Mountain West,16,1282,-7.0,-21,13.0,1.8812577731949587,0.2962962962962963,0.17647058823529413,7.736345811661877,1.4006261963888518,0.38271604938271603,0.14492753623188406,23.23038660576487,1
84,400757023,2015,2,False,Stanford,Pac-12,31,1709,UCF,American Athletic,7,1609,-16.0,-24,12.0,1.2865355996449892,0.265625,0.2962962962962963,-7.842520602609812,1.9040820506045728,0.3611111111111111,0.2682926829268293,20.14048226782199,1
85,400757015,2015,2,False,UNLV,Mountain West,3,1237,UCLA,Pac-12,37,1712,28.0,34,15.0,1.1076271871229955,0.46938775510204084,0.15217391304347827,8.892991177617304,1.0842427119591471,0.208955223880597,0.2558139534883721,-22.71226830170363,0
86,400756920,2015,3,False,Boston College,ACC,0,1531,Florida State,ACC,14,1851,10.5,14,10.0,1.1852761263968488,0.3157894736842105,0.2903225806451613,-2.641035073741708,1.1819838598843495,0.30357142857142855,0.175,-1.481554196991369,0
87,400787241,2015,3,False,Arizona State,Pac-12,34,1619,New Mexico,Mountain West,10,1255,-24.0,-24,14.0,1.2678159162536309,0.3116883116883117,0.2222222222222222,1.0904570702646095,1.1465850294526148,0.4927536231884058,0.3103448275862069,20.43731588391644,1
88,400763511,2015,3,False,Michigan,Big Ten,28,1609,UNLV,Mountain West,7,1198,-34.0,-21,13.0,1.3677533733572784,0.3225806451612903,0.3235294117647059,-2.0131694642557596,0.8752374917066764,0.53125,0.15384615384615385,9.688191330149127,0
89,400763510,2015,3,False,Maryland,Big Ten,35,1420,South Florida,American Athletic,17,1337,-7.5,-18,13.0,1.0542044672813895,0.3972602739726027,0.1111111111111111,6.618762961856618,1.6057717609117237,0.38235294117647056,0.2647058823529412,14.327591087498037,1
90,400763512,2015,3,False,Michigan State,Big Ten,35,1845,Air Force,Mountain West,21,1487,-27.5,-14,11.0,1.0977720933043533,0.5517241379310345,0.22448979591836735,16.066829710766353,1.438919873905352,0.38461538461538464,0.23076923076923078,6.787847968820821,0
91,400763418,2015,3,False,Oklahoma,Big 12,52,1737,Tulsa,American Athletic,38,1335,-33.0,-14,15.0,1.3513375393762936,0.43478260869565216,0.20512820512820512,30.468533774950373,1.303545684198036,0.6190476190476191,0.11904761904761904,47.499342298125846,0
92,400756924,2015,3,False,North Carolina,ACC,48,1477,Illinois,Big Ten,14,1537,-7.0,-34,13.0,0.9355132741472783,0.4578313253012048,0.13333333333333333,6.34513853317054,1.226359234562979,0.5,0.25,20.103618357703674,1
93,400603856,2015,3,False,Missouri,SEC,9,1690,Connecticut,American Athletic,6,1265,-24.0,-3,13.0,1.0512632531839878,0.3333333333333333,0.3103448275862069,-2.040181556734231,0.9958271981926992,0.3230769230769231,0.3333333333333333,-10.044263100590141,0
94,400603858,2015,3,False,Texas A&M,SEC,44,1752,Nevada,Mountain West,27,1402,-25.0,-17,16.0,1.4949075800218474,0.2894736842105263,0.34146341463414637,6.636958441736112,1.0025040188333214,0.5454545454545454,0.08333333333333333,26.461487810385734,0
95,400763513,2015,3,False,Minnesota,Big Ten,10,1643,Kent State,Mid-American,7,1142,-23.0,-3,13.0,0.5872918907072895,0.288135593220339,0.16666666666666666,-7.3171427473931425,1.391657933463501,0.28169014084507044,0.21428571428571427,-2.2830344842610235,0
96,400756930,2015,3,False,Army,FBS Independents,14,1284,Wake Forest,ACC,17,1308,2.0,3,12.0,1.295395646398449,0.391304347826087,0.18181818181818182,5.53469403535154,1.07528560697301,0.3333333333333333,0.20754716981132076,3.1288265723202193,0
97,400756927,2015,3,False,Syracuse,ACC,30,1444,Central Michigan,Mid-American,27,1407,-6.0,-3,13.0,0.9997597788769613,0.4946236559139785,0.35135135135135137,13.588251684166726,1.1512158281800726,0.44680851063829785,0.32142857142857145,11.116881911467795,0
98,400756921,2015,3,False,Duke,ACC,10,1624,Northwestern,Big Ten,19,1520,-2.5,9,16.0,1.0219036130612076,0.31645569620253167,0.22641509433962265,-4.163727898086087,1.0111338342451415,0.28378378378378377,0.08823529411764706,-9.039103021733002,0
99,400757030,2015,3,False,Oregon,Pac-12,61,1934,Georgia State,Sun Belt,28,1108,-48.5,-33,16.0,1.4063044526139514,0.4,0.21212121212121213,-0.6504112897284219,1.0089311179201546,0.5287356321839081,0.21153846153846154,23.888619982113326,0
100,400763605,2015,3,False,North Texas,Conference USA,24,1271,Rice,Conference USA,38,1444,6.0,14,12.0,1.1925751204329016,0.4945054945054945,0.14893617021276595,25.147591028759454,1.4694703808939025,0.46774193548387094,0.25,19.642896694775636,0
101,400764869,2015,3,False,UMass,Mid-American,23,1159,Temple,American Athletic,25,1553,9.0,2,18.0,1.3387708506184715,0.375,0.35294117647058826,-2.2501908342111894,1.5415439673933502,0.3125,0.32,8.576047705081145,1
102,400763417,2015,3,False,Kansas State,Big 12,39,1771,Louisiana Tech,Conference USA,33,1697,-11.0,-6,15.0,0.8457244104278809,0.46153846153846156,0.18181818181818182,8.47522001476832,1.0025334980997138,0.40540540540540543,0.18604651162790697,12.375175828503737,0
103,400764864,2015,3,False,Bowling Green,Mid-American,41,1397,Memphis,American Athletic,44,1657,4.0,3,13.0,1.560531932798537,0.40860215053763443,0.2708333333333333,24.84145730924959,2.0217484260568517,0.40540540540540543,0.15384615384615385,35.042225878260496,1
104,400787311,2015,3,False,Eastern Michigan,Mid-American,17,1115,Ball State,Mid-American,28,1383,6.0,11,12.0,1.1503829904011351,0.4470588235294118,0.1,18.015595191779376,1.4937966956564708,0.3387096774193548,0.3,-1.0705461486653494,0
105,400756923,2015,3,False,Miami,ACC,36,1621,Nebraska,Big Ten,33,1732,-4.5,-3,15.0,1.457124310450086,0.4025974025974026,0.13333333333333333,12.728801056420242,0.8563032749165537,0.475,0.1875,9.843297064117781,0
106,400764866,2015,3,False,Navy,American Athletic,45,1545,East Carolina,American Athletic,21,1592,-1.5,-24,10.0,1.1589770611885186,0.5285714285714286,0.21052631578947367,17.93379843372692,0.8932656481226162,0.5421686746987951,0.06666666666666667,23.333591732928827,1
